pdbid,url,http_code,filepath,filesize,error
3kyz,https://pdb-redo.eu/dssp/db/3kyz/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3kyz.dssp,296168,
3kzt,https://pdb-redo.eu/dssp/db/3kzt/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3kzt.dssp,362988,
3l0g,https://pdb-redo.eu/dssp/db/3l0g/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3l0g.dssp,1248195,
3l0q,https://pdb-redo.eu/dssp/db/3l0q/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3l0q.dssp,1282555,
3l39,https://pdb-redo.eu/dssp/db/3l39/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3l39.dssp,302516,
3l46,https://pdb-redo.eu/dssp/db/3l46/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3l46.dssp,268254,
3l4q,https://pdb-redo.eu/dssp/db/3l4q/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3l4q.dssp,676766,
3l51,https://pdb-redo.eu/dssp/db/3l51/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3l51.dssp,715637,
3l6i,https://pdb-redo.eu/dssp/db/3l6i/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3l6i.dssp,667795,
3l8w,https://pdb-redo.eu/dssp/db/3l8w/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3l8w.dssp,901506,
3l9a,https://pdb-redo.eu/dssp/db/3l9a/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3l9a.dssp,249010,
3lb2,https://pdb-redo.eu/dssp/db/3lb2/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lb2.dssp,790068,
3ld1,https://pdb-redo.eu/dssp/db/3ld1/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ld1.dssp,424264,
3ld7,https://pdb-redo.eu/dssp/db/3ld7/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ld7.dssp,529293,
3lfk,https://pdb-redo.eu/dssp/db/3lfk/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lfk.dssp,578866,
3lg3,https://pdb-redo.eu/dssp/db/3lg3/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lg3.dssp,1629409,
3lgb,https://pdb-redo.eu/dssp/db/3lgb/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lgb.dssp,812771,
3lhi,https://pdb-redo.eu/dssp/db/3lhi/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lhi.dssp,548011,
3lhn,https://pdb-redo.eu/dssp/db/3lhn/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lhn.dssp,334258,
3lid,https://pdb-redo.eu/dssp/db/3lid/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lid.dssp,713890,
3llu,https://pdb-redo.eu/dssp/db/3llu/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3llu.dssp,418533,
3lmz,https://pdb-redo.eu/dssp/db/3lmz/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lmz.dssp,388294,
3lof,https://pdb-redo.eu/dssp/db/3lof/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lof.dssp,552344,
3lpj,https://pdb-redo.eu/dssp/db/3lpj/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lpj.dssp,975278,
3lr2,https://pdb-redo.eu/dssp/db/3lr2/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lr2.dssp,499810,
3lur,https://pdb-redo.eu/dssp/db/3lur/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lur.dssp,603585,
3lvj,https://pdb-redo.eu/dssp/db/3lvj/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lvj.dssp,1636296,
3lvy,https://pdb-redo.eu/dssp/db/3lvy/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lvy.dssp,1909962,
3lw3,https://pdb-redo.eu/dssp/db/3lw3/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lw3.dssp,333627,
3lw6,https://pdb-redo.eu/dssp/db/3lw6/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lw6.dssp,354501,
3lws,https://pdb-redo.eu/dssp/db/3lws/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lws.dssp,2408573,
3lwt,https://pdb-redo.eu/dssp/db/3lwt/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lwt.dssp,871876,
3lwx,https://pdb-redo.eu/dssp/db/3lwx/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lwx.dssp,527215,
3lxr,https://pdb-redo.eu/dssp/db/3lxr/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lxr.dssp,494434,
3lyd,https://pdb-redo.eu/dssp/db/3lyd/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lyd.dssp,467789,
3lyg,https://pdb-redo.eu/dssp/db/3lyg/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lyg.dssp,211343,
3lyh,https://pdb-redo.eu/dssp/db/3lyh/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lyh.dssp,333041,
3lyw,https://pdb-redo.eu/dssp/db/3lyw/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3lyw.dssp,152743,
3m0m,https://pdb-redo.eu/dssp/db/3m0m/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m0m.dssp,2007604,
3m3p,https://pdb-redo.eu/dssp/db/3m3p/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m3p.dssp,381991,
3m5q,https://pdb-redo.eu/dssp/db/3m5q/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m5q.dssp,788407,
3m6z,https://pdb-redo.eu/dssp/db/3m6z/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m6z.dssp,1658424,
3m73,https://pdb-redo.eu/dssp/db/3m73/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m73.dssp,684082,
3m7a,https://pdb-redo.eu/dssp/db/3m7a/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m7a.dssp,649404,
3m86,https://pdb-redo.eu/dssp/db/3m86/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m86.dssp,463341,
3m8j,https://pdb-redo.eu/dssp/db/3m8j/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m8j.dssp,362737,
3m92,https://pdb-redo.eu/dssp/db/3m92/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m92.dssp,253859,
3m9q,https://pdb-redo.eu/dssp/db/3m9q/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3m9q.dssp,439671,
3may,https://pdb-redo.eu/dssp/db/3may/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3may.dssp,1196696,
3mc3,https://pdb-redo.eu/dssp/db/3mc3/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mc3.dssp,195342,
3mcw,https://pdb-redo.eu/dssp/db/3mcw/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mcw.dssp,859460,
3mdu,https://pdb-redo.eu/dssp/db/3mdu/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mdu.dssp,561015,
3me0,https://pdb-redo.eu/dssp/db/3me0/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3me0.dssp,683619,
3mfb,https://pdb-redo.eu/dssp/db/3mfb/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mfb.dssp,727137,
3mfn,https://pdb-redo.eu/dssp/db/3mfn/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mfn.dssp,611024,
3mgd,https://pdb-redo.eu/dssp/db/3mgd/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mgd.dssp,689132,
3mhf,https://pdb-redo.eu/dssp/db/3mhf/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mhf.dssp,1679740,
3mhs,https://pdb-redo.eu/dssp/db/3mhs/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mhs.dssp,1685293,
3mi9,https://pdb-redo.eu/dssp/db/3mi9/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mi9.dssp,750830,
3mkh,https://pdb-redo.eu/dssp/db/3mkh/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mkh.dssp,1939301,
3mln,https://pdb-redo.eu/dssp/db/3mln/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mln.dssp,1321625,
3mmh,https://pdb-redo.eu/dssp/db/3mmh/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mmh.dssp,721744,
3mn7,https://pdb-redo.eu/dssp/db/3mn7/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mn7.dssp,459923,
3moz,https://pdb-redo.eu/dssp/db/3moz/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3moz.dssp,843919,
3mpz,https://pdb-redo.eu/dssp/db/3mpz/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mpz.dssp,940427,
3mqd,https://pdb-redo.eu/dssp/db/3mqd/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mqd.dssp,844267,
3mqz,https://pdb-redo.eu/dssp/db/3mqz/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mqz.dssp,494532,
3mud,https://pdb-redo.eu/dssp/db/3mud/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mud.dssp,842027,
3mux,https://pdb-redo.eu/dssp/db/3mux/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mux.dssp,985517,
3mvs,https://pdb-redo.eu/dssp/db/3mvs/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mvs.dssp,521371,
3mvu,https://pdb-redo.eu/dssp/db/3mvu/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mvu.dssp,465326,
3mw6,https://pdb-redo.eu/dssp/db/3mw6/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mw6.dssp,1251612,
3mx1,https://pdb-redo.eu/dssp/db/3mx1/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mx1.dssp,436642,
3mxn,https://pdb-redo.eu/dssp/db/3mxn/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mxn.dssp,377773,
3mxt,https://pdb-redo.eu/dssp/db/3mxt/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3mxt.dssp,656985,
3my2,https://pdb-redo.eu/dssp/db/3my2/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3my2.dssp,301766,
3myv,https://pdb-redo.eu/dssp/db/3myv/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3myv.dssp,1769645,
3myx,https://pdb-redo.eu/dssp/db/3myx/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3myx.dssp,1084945,
3n01,https://pdb-redo.eu/dssp/db/3n01/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n01.dssp,406346,
3n08,https://pdb-redo.eu/dssp/db/3n08/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n08.dssp,925208,
3n1e,https://pdb-redo.eu/dssp/db/3n1e/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n1e.dssp,389128,
3n3m,https://pdb-redo.eu/dssp/db/3n3m/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n3m.dssp,860956,
3n40,https://pdb-redo.eu/dssp/db/3n40/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n40.dssp,1464892,
3n4j,https://pdb-redo.eu/dssp/db/3n4j/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n4j.dssp,372520,
3n6t,https://pdb-redo.eu/dssp/db/3n6t/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n6t.dssp,274049,
3n72,https://pdb-redo.eu/dssp/db/3n72/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n72.dssp,613481,
3n7x,https://pdb-redo.eu/dssp/db/3n7x/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n7x.dssp,406006,
3n8b,https://pdb-redo.eu/dssp/db/3n8b/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n8b.dssp,251135,
3n91,https://pdb-redo.eu/dssp/db/3n91/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3n91.dssp,631685,
3na5,https://pdb-redo.eu/dssp/db/3na5/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3na5.dssp,1927034,
3na6,https://pdb-redo.eu/dssp/db/3na6/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3na6.dssp,672392,
3nap,https://pdb-redo.eu/dssp/db/3nap/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nap.dssp,941277,
3nb0,https://pdb-redo.eu/dssp/db/3nb0/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nb0.dssp,2801771,
3nbc,https://pdb-redo.eu/dssp/db/3nbc/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nbc.dssp,687477,
3nce,https://pdb-redo.eu/dssp/db/3nce/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nce.dssp,552471,
3ncq,https://pdb-redo.eu/dssp/db/3ncq/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ncq.dssp,768082,
3nct,https://pdb-redo.eu/dssp/db/3nct/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nct.dssp,1025958,
3nd2,https://pdb-redo.eu/dssp/db/3nd2/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nd2.dssp,1474707,
3ndc,https://pdb-redo.eu/dssp/db/3ndc/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ndc.dssp,537149,
3ndh,https://pdb-redo.eu/dssp/db/3ndh/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ndh.dssp,1132281,
3nek,https://pdb-redo.eu/dssp/db/3nek/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nek.dssp,822999,
3nfi,https://pdb-redo.eu/dssp/db/3nfi/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nfi.dssp,2064192,
3ngg,https://pdb-redo.eu/dssp/db/3ngg/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ngg.dssp,233477,
3nhe,https://pdb-redo.eu/dssp/db/3nhe/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nhe.dssp,912522,
3ni0,https://pdb-redo.eu/dssp/db/3ni0/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ni0.dssp,386684,
3nir,https://pdb-redo.eu/dssp/db/3nir/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nir.dssp,216139,
3nje,https://pdb-redo.eu/dssp/db/3nje/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nje.dssp,415266,
3njn,https://pdb-redo.eu/dssp/db/3njn/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3njn.dssp,553107,
3njx,https://pdb-redo.eu/dssp/db/3njx/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3njx.dssp,658456,
3nkg,https://pdb-redo.eu/dssp/db/3nkg/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nkg.dssp,702213,
3nkz,https://pdb-redo.eu/dssp/db/3nkz/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nkz.dssp,730740,
3nl9,https://pdb-redo.eu/dssp/db/3nl9/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nl9.dssp,371603,
3nnb,https://pdb-redo.eu/dssp/db/3nnb/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nnb.dssp,536547,
3no0,https://pdb-redo.eu/dssp/db/3no0/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3no0.dssp,1664812,
3no6,https://pdb-redo.eu/dssp/db/3no6/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3no6.dssp,1848864,
3no7,https://pdb-redo.eu/dssp/db/3no7/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3no7.dssp,202205,
3nok,https://pdb-redo.eu/dssp/db/3nok/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nok.dssp,598927,
3nph,https://pdb-redo.eu/dssp/db/3nph/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nph.dssp,207529,
3npp,https://pdb-redo.eu/dssp/db/3npp/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3npp.dssp,393845,
3nsw,https://pdb-redo.eu/dssp/db/3nsw/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nsw.dssp,1450657,
3nuf,https://pdb-redo.eu/dssp/db/3nuf/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nuf.dssp,521452,
3nvn,https://pdb-redo.eu/dssp/db/3nvn/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nvn.dssp,1019423,
3nvs,https://pdb-redo.eu/dssp/db/3nvs/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nvs.dssp,1027634,
3nvw,https://pdb-redo.eu/dssp/db/3nvw/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nvw.dssp,2913850,
3nx0,https://pdb-redo.eu/dssp/db/3nx0/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nx0.dssp,313978,
3nyc,https://pdb-redo.eu/dssp/db/3nyc/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nyc.dssp,836340,
3nym,https://pdb-redo.eu/dssp/db/3nym/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nym.dssp,519446,
3nzm,https://pdb-redo.eu/dssp/db/3nzm/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3nzm.dssp,258320,
3o0g,https://pdb-redo.eu/dssp/db/3o0g/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o0g.dssp,1548235,
3o0l,https://pdb-redo.eu/dssp/db/3o0l/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o0l.dssp,459799,
3o0y,https://pdb-redo.eu/dssp/db/3o0y/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o0y.dssp,2124417,
3o10,https://pdb-redo.eu/dssp/db/3o10/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o10.dssp,1069881,
3o12,https://pdb-redo.eu/dssp/db/3o12/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o12.dssp,415011,
3o1n,https://pdb-redo.eu/dssp/db/3o1n/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o1n.dssp,1123469,
3o2e,https://pdb-redo.eu/dssp/db/3o2e/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o2e.dssp,220560,
3o2r,https://pdb-redo.eu/dssp/db/3o2r/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o2r.dssp,1337347,
3o4p,https://pdb-redo.eu/dssp/db/3o4p/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o4p.dssp,989232,
3o59,https://pdb-redo.eu/dssp/db/3o59/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o59.dssp,318661,
3o5c,https://pdb-redo.eu/dssp/db/3o5c/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o5c.dssp,2341646,
3o6q,https://pdb-redo.eu/dssp/db/3o6q/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o6q.dssp,720414,
3o7h,https://pdb-redo.eu/dssp/db/3o7h/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o7h.dssp,409539,
3o9z,https://pdb-redo.eu/dssp/db/3o9z/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3o9z.dssp,1504879,
3obq,https://pdb-redo.eu/dssp/db/3obq/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3obq.dssp,234865,
3oc8,https://pdb-redo.eu/dssp/db/3oc8/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3oc8.dssp,306117,
3ocu,https://pdb-redo.eu/dssp/db/3ocu/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ocu.dssp,551709,
3oe3,https://pdb-redo.eu/dssp/db/3oe3/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3oe3.dssp,981687,
3og2,https://pdb-redo.eu/dssp/db/3og2/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3og2.dssp,2073126,
3og6,https://pdb-redo.eu/dssp/db/3og6/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3og6.dssp,707789,
3og9,https://pdb-redo.eu/dssp/db/3og9/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3og9.dssp,541289,
3ogn,https://pdb-redo.eu/dssp/db/3ogn/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ogn.dssp,619258,
3ohe,https://pdb-redo.eu/dssp/db/3ohe/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ohe.dssp,702699,
3oiy,https://pdb-redo.eu/dssp/db/3oiy/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3oiy.dssp,1460588,
3ojo,https://pdb-redo.eu/dssp/db/3ojo/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ojo.dssp,942441,
3okx,https://pdb-redo.eu/dssp/db/3okx/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3okx.dssp,665674,
3olo,https://pdb-redo.eu/dssp/db/3olo/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3olo.dssp,472070,
3omd,https://pdb-redo.eu/dssp/db/3omd/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3omd.dssp,663620,
3on9,https://pdb-redo.eu/dssp/db/3on9/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3on9.dssp,431231,
3onh,https://pdb-redo.eu/dssp/db/3onh/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3onh.dssp,180946,
3onj,https://pdb-redo.eu/dssp/db/3onj/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3onj.dssp,153937,
3opf,https://pdb-redo.eu/dssp/db/3opf/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3opf.dssp,2623822,
3oq2,https://pdb-redo.eu/dssp/db/3oq2/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3oq2.dssp,636079,
3oq4,https://pdb-redo.eu/dssp/db/3oq4/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3oq4.dssp,633675,
3oqg,https://pdb-redo.eu/dssp/db/3oqg/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3oqg.dssp,941823,
3or1,https://pdb-redo.eu/dssp/db/3or1/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3or1.dssp,2150243,
3oru,https://pdb-redo.eu/dssp/db/3oru/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3oru.dssp,555551,
3os4,https://pdb-redo.eu/dssp/db/3os4/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3os4.dssp,1634965,
3ose,https://pdb-redo.eu/dssp/db/3ose/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ose.dssp,179029,
3otk,https://pdb-redo.eu/dssp/db/3otk/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3otk.dssp,2670193,
3ov9,https://pdb-redo.eu/dssp/db/3ov9/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ov9.dssp,927851,
3ovb,https://pdb-redo.eu/dssp/db/3ovb/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ovb.dssp,1975873,
3ovp,https://pdb-redo.eu/dssp/db/3ovp/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3ovp.dssp,888069,
3oxp,https://pdb-redo.eu/dssp/db/3oxp/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3oxp.dssp,643593,
3oyv,https://pdb-redo.eu/dssp/db/3oyv/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3oyv.dssp,833421,
3p06,https://pdb-redo.eu/dssp/db/3p06/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p06.dssp,391949,
3p0k,https://pdb-redo.eu/dssp/db/3p0k/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p0k.dssp,380425,
3p0y,https://pdb-redo.eu/dssp/db/3p0y/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p0y.dssp,801728,
3p42,https://pdb-redo.eu/dssp/db/3p42/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p42.dssp,2385442,
3p4h,https://pdb-redo.eu/dssp/db/3p4h/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p4h.dssp,370426,
3p6b,https://pdb-redo.eu/dssp/db/3p6b/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p6b.dssp,517173,
3p6z,https://pdb-redo.eu/dssp/db/3p6z/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p6z.dssp,1066420,
3p8a,https://pdb-redo.eu/dssp/db/3p8a/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p8a.dssp,654352,
3p8b,https://pdb-redo.eu/dssp/db/3p8b/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p8b.dssp,504354,
3p8k,https://pdb-redo.eu/dssp/db/3p8k/mmcif,200,/home/ubuntu/p2nd/data/downloads/pc20_mmcif/3p8k.dssp,697905,
